Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
365,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/365.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/365.cnf,"Final circuit size: 155 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
367,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/367.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/367.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
368,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/368.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/368.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
369,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/369.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/369.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
370,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/370.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/370.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
371,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/371.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/371.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
372,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/372.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/372.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
159,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/159.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/159.cnf,"Final circuit size: 40678 Estimated probability 0.26562500 (epsilon 0) found in 1 seconds ",
295,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/295.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/295.cnf,"Final circuit size: 11092 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
336,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/336.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/336.cnf,"Final circuit size: 12887 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
374,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/374.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/374.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
373,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/373.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/373.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
375,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/375.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/375.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
376,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/376.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/376.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
377,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/377.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/377.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
378,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/378.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/378.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
341,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/341.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/341.cnf,"Final circuit size: 13500 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
319,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/319.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/319.cnf,"Final circuit size: 13205 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
297,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/297.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/297.cnf,"Final circuit size: 11079 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
385,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/385.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/385.cnf,"Final circuit size: 1327 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
335,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/335.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/335.cnf,"Final circuit size: 13608 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
388,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/388.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/388.cnf,"Final circuit size: 1319 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
334,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/334.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/334.cnf,"Final circuit size: 13047 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
386,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/386.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/386.cnf,"Final circuit size: 1624 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
387,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/387.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/387.cnf,"Final circuit size: 1331 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
391,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/391.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/391.cnf,"Final circuit size: 379 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
393,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/393.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/393.cnf,"Final circuit size: 382 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
392,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/392.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/392.cnf,"Final circuit size: 550 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
380,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/380.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/380.cnf,"Final circuit size: 4910 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
381,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/381.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/381.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
389,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/389.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/389.cnf,"Final circuit size: 1630 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
390,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/390.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/390.cnf,"Final circuit size: 1341 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
394,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/394.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/394.cnf,"Final circuit size: 379 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
395,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/395.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/395.cnf,"Final circuit size: 550 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
397,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/397.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/397.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
379,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/379.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/379.cnf,"Final circuit size: 3976 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
398,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/398.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/398.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
146,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/146.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/146.cnf,"Final circuit size: 40438 Estimated probability 0.46875000 (epsilon 0) found in 1 seconds ",
311,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/311.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/311.cnf,"Final circuit size: 17697 Estimated probability 0.48437500 (epsilon 0) found in 0 seconds ",
396,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/396.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/396.cnf,"Final circuit size: 382 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
399,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/399.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/399.cnf,"Final circuit size: 111 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
307,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/307.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/307.cnf,"Final circuit size: 16877 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
344,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/344.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/344.cnf,"Final circuit size: 13450 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
310,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/310.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/310.cnf,"Final circuit size: 16933 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
340,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/340.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/340.cnf,"Final circuit size: 10767 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
312,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/312.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/312.cnf,"Final circuit size: 17157 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
158,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/158.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/158.cnf,"Final circuit size: 40812 Estimated probability 0.46875000 (epsilon 0) found in 1 seconds ",
157,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/157.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/157.cnf,"Final circuit size: 40066 Estimated probability 0.26562500 (epsilon 0) found in 1 seconds ",
407,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/407.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/407.cnf,"Final circuit size: 4889 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
410,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/410.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/410.cnf,"Final circuit size: 4896 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
421,:,1737406394.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/421.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/421.cnf,"Final circuit size: 22 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
408,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/408.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/408.cnf,"Final circuit size: 3928 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
147,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/147.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/147.cnf,"Final circuit size: 40331 Estimated probability 0.26562500 (epsilon 0) found in 1 seconds ",
236,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/236.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/236.cnf,"Final circuit size: 40866 Estimated probability 0.46875000 (epsilon 0) found in 1 seconds ",
422,:,1737406394.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/422.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/422.cnf,"Final circuit size: 34 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
342,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/342.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/342.cnf,"Final circuit size: 10809 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
418,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/418.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/418.cnf,"Final circuit size: 1301 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
345,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/345.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/345.cnf,"Final circuit size: 10819 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
420,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/420.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/420.cnf,"Final circuit size: 1301 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
419,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/419.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/419.cnf,"Final circuit size: 1623 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
423,:,1737406394.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/423.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/423.cnf,"Final circuit size: 22 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
406,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/406.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/406.cnf,"Final circuit size: 3944 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
343,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/343.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/343.cnf,"Final circuit size: 10760 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
415,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/415.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/415.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
409,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/409.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/409.cnf,"Final circuit size: 3934 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
413,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/413.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/413.cnf,"Final circuit size: 4889 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
411,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/411.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/411.cnf,"Final circuit size: 3898 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
412,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/412.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/412.cnf,"Final circuit size: 3908 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
416,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/416.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/416.cnf,"Final circuit size: 4889 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
414,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/414.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/414.cnf,"Final circuit size: 3938 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
417,:,1737406394.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/417.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/417.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
233,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/233.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/233.cnf,"Final circuit size: 39281 Estimated probability 0.50000000 (epsilon 0) found in 1 seconds ",
383,:,1737406394.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/383.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/383.cnf,"Final circuit size: 14593 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
145,:,1737406392.000,2.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/145.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/145.cnf,"Final circuit size: 40281 Estimated probability 0.26562500 (epsilon 0) found in 1 seconds ",
382,:,1737406394.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/382.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/382.cnf,"Final circuit size: 13725 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
384,:,1737406394.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/384.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/384.cnf,"Final circuit size: 13433 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
